"contents href","_image_yazkc_11 src","_image_yazkc_11 src 2","whitespace-normal","font-medium 2","h-4","pointer-events-none src","truncate","inline-block","truncate 2"
"https://shopee.co.id/EIGER-WS-X-GO-GETTER-ANKLE-PANTS-1.0-i.19260065.24074156794?extraParams=%7B%22display_model_id%22%3A255635717578%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r98u-lu4lsazkr8gk47","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER WS X GO GETTER ANKLE PANTS 1.0","344.000","-1%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","128 terjual"
"https://shopee.co.id/EIGER-RAVA-1.0-F1-SHORTS-i.19260065.23724918234?extraParams=%7B%22display_model_id%22%3A213870334582%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134201-23020-82dn8ls0wlnv0d","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER RAVA 1.0 F1 SHORTS","344.640","-4%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","288 terjual"
"https://shopee.co.id/EIGER-WS-KAUWELA-CARGO-PANTS-i.19260065.28070154618?extraParams=%7B%22display_model_id%22%3A233931373680%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rasf-m3kisiogvjdv64","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER WS KAUWELA CARGO PANTS","298.200","-21%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.8","131 terjual"
"https://shopee.co.id/EIGER-WOMEN-BARRA-MANSA-1.0-OVERALL-i.19260065.40000219044?extraParams=%7B%22display_model_id%22%3A227809764864%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-81ztj-mdya1aah1fyd01","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER WOMEN BARRA MANSA 1.0 OVERALL","348.768","-33%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","64 terjual"
"https://shopee.co.id/EIGER-NEW-MADRAS-SHIRT-i.19260065.25611979568?extraParams=%7B%22display_model_id%22%3A255303062390%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r98z-lr8fjunxmbndec","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER NEW MADRAS SHIRT","266.200","-21%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","172 terjual"
"https://shopee.co.id/EIGER-ACT-FUNFUSION-PANTS-i.19260065.26836593466?extraParams=%7B%22display_model_id%22%3A258421741957%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rbkb-m9zd5wok14qb54","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER ACT FUNFUSION PANTS","624.000","-4%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","5.0","27 terjual"
"https://shopee.co.id/EIGER-WOMEN-LAVEN-SWEATPANTS-i.19260065.45556260924?extraParams=%7B%22display_model_id%22%3A380565540618%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224o-mkrn1i1f98ufac","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER WOMEN LAVEN SWEATPANTS","374.000","-4%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","5.0","7 terjual"
"https://shopee.co.id/EIGER-WS-VARSHA-ANORAK-JACKET-i.19260065.24672424529?extraParams=%7B%22display_model_id%22%3A250584198676%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r98u-ltowtfn1sq2qec","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER WS VARSHA ANORAK JACKET","484.000","-3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","5.0","125 terjual"
"https://shopee.co.id/EIGER-MS-FINDERS-PRO-INSULATE-JACKET-i.19260065.23634530181?extraParams=%7B%22display_model_id%22%3A231325210399%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134201-7qukw-leqy4eqtk05rf3","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER MS FINDERS PRO INSULATE JACKET","1.904.400","-42%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","36 terjual"
"https://shopee.co.id/EIGER-VERT-89-CARGO-LONGPANTS-i.19260065.41554997883?extraParams=%7B%22display_model_id%22%3A265424161740%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7ra0t-mb4zophqlejd8b","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER VERT 89 CARGO LONGPANTS","323.300","-31%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","38 terjual"
"https://shopee.co.id/EIGER-TALA-ANKLE-PANTS-i.19260065.43100860831?extraParams=%7B%22display_model_id%22%3A258419380904%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rbk3-m9r2hz9dapky96","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER TALA ANKLE PANTS","344.300","-31%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","5.0","50 terjual"
"https://shopee.co.id/EIGER-TRAILHIKERS-CNVRT-PANTS-i.19260065.23676711919?extraParams=%7B%22display_model_id%22%3A225516038443%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7qula-lkf1rb190drq1e","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER TRAILHIKERS CNVRT PANTS","432.300","-32%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","170 terjual"
"https://shopee.co.id/EIGER-BOGOTA-1.0-WORK-JACKET-i.19260065.43265674158?extraParams=%7B%22display_model_id%22%3A281290842536%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-81zti-mdzpzo9qq7szbb","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER BOGOTA 1.0 WORK JACKET","432.300","-32%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","5.0","127 terjual"
"https://shopee.co.id/EIGER-WS-BRAWLER-SS-POLO-SHIRTS-i.19260065.24078424406?extraParams=%7B%22display_model_id%22%3A245764573120%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r992-luvv4q6vfino99","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER WS BRAWLER SS POLO SHIRTS","131.350","-45%","","Pilih Lokal","5.0","37 terjual"
"https://shopee.co.id/EIGER-X-SHOOTER-TAC-CARGO-SHORTS-i.19260065.27424870915?extraParams=%7B%22display_model_id%22%3A233761851768%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rasa-m5o7mgdbef46c8","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER X-SHOOTER TAC CARGO SHORTS","404.300","-33%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","5.0","107 terjual"
"https://shopee.co.id/EIGER-X-WOMEN-HAILEY-SS-TEE-i.19260065.42756564993?extraParams=%7B%22display_model_id%22%3A138363520215%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7ra0r-mbkb9a81ptpp6a","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER X- WOMEN HAILEY SS TEE","174.000","-3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.8","84 terjual"
"https://shopee.co.id/EIGER-X-WOMEN-KADASSA-MAXI-PINAFORE-DRESS-i.19260065.24544338336?extraParams=%7B%22display_model_id%22%3A243245620139%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rbk9-mai7frnptnvi94","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER X WOMEN KADASSA MAXI PINAFORE DRESS","330.200","-21%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.8","63 terjual"
"https://shopee.co.id/EIGER-KNIEVEL-TRACK-PANTS-i.19260065.4997849477?extraParams=%7B%22display_model_id%22%3A296942378497%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-8224o-mfryy0zoe0wa4d","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER KNIEVEL TRACK PANTS","474.000","-3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","731 terjual"
"https://shopee.co.id/EIGER-WS-TRISHA-QUILTED-JACKET-i.19260065.25672483649?extraParams=%7B%22display_model_id%22%3A240586247753%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r98r-ltq3u4ko8wsi06","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER WS TRISHA QUILTED JACKET","674.000","-4%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","5.0","31 terjual"
"https://shopee.co.id/EIGER-MS-LORENTZ-XG-3L-JACKET-i.19260065.22070340305?extraParams=%7B%22display_model_id%22%3A138643864358%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7qula-lhr1pcy4huycd3","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER MS LORENTZ XG 3L JACKET","2.824.000","-3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","66 terjual"
"https://shopee.co.id/EIGER-MENS-EVOTECH-XC-2.0-LS-SHIRT-i.19260065.22975063558?extraParams=%7B%22display_model_id%22%3A216914441910%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7qul9-ljp0sdt5ahz3f9","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER MENS EVOTECH XC 2.0 LS SHIRT","362.400","-42%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","132 terjual"
"https://shopee.co.id/EIGER-VERTMOUNTRIDE-HOODIE-SWEATER-i.19260065.41507268683?extraParams=%7B%22display_model_id%22%3A237919878219%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7ra0r-mbrlv8wevjra39","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER VERTMOUNTRIDE HOODIE SWEATER","494.000","-5%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","186 terjual"
"https://shopee.co.id/EIGER-WS-FORTUNE-PRINTED-SHIRT-i.19260065.26854409170?extraParams=%7B%22display_model_id%22%3A226508023814%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r990-lx9hhuo4l2gc91","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER WS FORTUNE PRINTED SHIRT","344.000","-1%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","40 terjual"
"https://shopee.co.id/EIGER-WS-BUOYANT-PANTS-i.19260065.26900115733?extraParams=%7B%22display_model_id%22%3A255836983292%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r98w-lvcxqq0rry1173","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER WS BUOYANT PANTS","544.000","-4%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","5.0","104 terjual"
"https://shopee.co.id/EIGER-WS-GEVA-WIDE-LEG-PANTS-i.19260065.26013313593?extraParams=%7B%22display_model_id%22%3A223288913189%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rasl-m1y26ik4bbf4bc","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER WS GEVA WIDE LEG PANTS","434.000","-3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","5.0","183 terjual"
"https://shopee.co.id/EIGER-ACT-WHIMSIWALK-MEN-SHORTS-i.19260065.28786588625?extraParams=%7B%22display_model_id%22%3A237820845393%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rbk1-m9yj9nk2r1gz33","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER ACT WHIMSIWALK MEN SHORTS","364.000","-4%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","5.0","23 terjual"
"https://shopee.co.id/EIGER-WOMEN-HANDLE-WITH-CARE-LS-TEE-1.0-i.19260065.40201095780?extraParams=%7B%22display_model_id%22%3A305087399445%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rbk5-m9ts2pvqvxo026","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER WOMEN HANDLE WITH CARE LS TEE 1.0","162.200","-22%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.8","82 terjual"
"https://shopee.co.id/EIGER-MS-LORENTZ-XG-3L-PANTS-i.19260065.23070332118?extraParams=%7B%22display_model_id%22%3A196801030603%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7qul9-lhr1pcy4j91b33","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER MS LORENTZ XG 3L PANTS","2.474.000","-3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","5.0","6 terjual"
"https://shopee.co.id/EIGER-WS-KAUWELA-PRINTED-SHORTS-i.19260065.24388356259?extraParams=%7B%22display_model_id%22%3A69836898338%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rask-m2ktpeyz9ydb93","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER WS KAUWELA PRINTED SHORTS","204.000","-2%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","5.0","38 terjual"
"https://shopee.co.id/EIGER-X-WOMEN-EASY-PEASY-PANTS-i.19260065.40106569561?extraParams=%7B%22display_model_id%22%3A285553621269%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7ra0p-mbkdj82kb3ir53","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER X WOMEN EASY PEASY PANTS","504.000","-5%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.6","25 terjual"
"https://shopee.co.id/EIGER-ACT-ALL-DAY-ACT-MEN-SS-T-SHIRT-i.19260065.42500948551?extraParams=%7B%22display_model_id%22%3A198519027065%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rbka-m9y9t9xupjf6a5","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER ACT ALL DAY ACT MEN SS T-SHIRT","194.000","-3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","5.0","57 terjual"
"https://shopee.co.id/EIGER-WS-CRANK-UP-BOMBER-JACKET-i.19260065.20185400781?extraParams=%7B%22display_model_id%22%3A187112010066%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r98o-ln0zgjd50hevcd","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER WS CRANK UP BOMBER JACKET","604.000","-4%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.8","214 terjual"
"https://shopee.co.id/EIGER-X-VERTIC-JOGGER-PANTS-i.19260065.41464056604?extraParams=%7B%22display_model_id%22%3A157917614455%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7ra0t-mdmoecs4ws33e8","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER X-VERTIC JOGGER PANTS","376.200","-23%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","5.0","23 terjual"
"https://shopee.co.id/EIGER-WS-FERVOR-INSULATED-JACKET-i.19260065.26505730439?extraParams=%7B%22display_model_id%22%3A256224552221%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7r98u-lxw1lw5ia5qlfe","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER WS FERVOR INSULATED JACKET","1.464.000","-5%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","5.0","52 terjual"
"https://shopee.co.id/EIGER-SKYTRAP-FLANNEL-SHIRT-LS-i.19260065.29264129189?extraParams=%7B%22display_model_id%22%3A139098578374%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rask-m1ezj2068xczca","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER SKYTRAP FLANNEL SHIRT LS","288.300","-31%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","93 terjual"
"https://shopee.co.id/EIGER-WS-LORENTZ-XG-3L-PANTS-i.19260065.23449566140?extraParams=%7B%22display_model_id%22%3A204464695193%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7qul9-ljp0sdtfa3ai8f","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER WS LORENTZ XG 3L PANTS","2.424.000","-3%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","5.0","2 terjual"
"https://shopee.co.id/EIGER-RUSHLAND-WAFFLE-T-SHIRT-i.19260065.29825700446?extraParams=%7B%22display_model_id%22%3A242609875501%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/id-11134207-7rasb-m61zu2ol5dqrba","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER RUSHLAND WAFFLE T-SHIRT","150.400","-42%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","91 terjual"
"https://shopee.co.id/EIGER-MOVE-1.3-SHORTS-i.19260065.2957505519?extraParams=%7B%22display_model_id%22%3A77257786460%2C%22model_selection_logic%22%3A3%7D","https://down-id.img.susercontent.com/file/6a9ecb6be98218824d3439289c16ac60","https://down-id.img.susercontent.com/file/id-11134258-82250-mkvvn2x0joqodc","EIGER MOVE 1.3 SHORTS","354.240","-4%","https://deo.shopeemobile.com/shopee/modules-federation/live/0/shopee__item-card-centralisation/0.1.11/pc/b4d1b8a78b3621dbdf4a.svg","Pilih Lokal","4.9","191 terjual"
